STATcube

"Versorgungsbilanz für Milch ab 1995 in Tonnen (G Q)"
"Produkte nach Werte nach Jahr"
"Zählt: ERZEUGUNG, Anfangsbestand, Endbestand, Einfuhr, Ausfuhr, INLANDSVERWENDUNG, Futter, Verarbeitung, Verluste, NAHRUNGSVERBRAUCH, Nahrungsverbrauch pro Kopf in kg, SELBSTVERSORGUNGSGRAD in %"

"Produkte";"Werte";"Jahr";"Anzahl";"Anmerkungen";
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2005";78,3;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2006";80,2;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2007";77,6;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2008";79,3;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2009";78,5;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2010";77,3;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2011";79,6;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2012";78,1;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2013";76,7;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2014";76,5;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2015";76,2;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2016";75,0;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2017";76,0;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2018";76,0;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2019";170;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2020";177;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2021";178;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2022";176;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2023";182;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"1995";101;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"1996";100;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"1997";101;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"1998";105;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"1999";105;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2000";108;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2001";113;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2002";117;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2003";122;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2004";127;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2005";128;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2006";136;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2007";150;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2008";154;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2009";156;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2010";159;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2011";157;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2012";163;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2013";168;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2014";160;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2015";162;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2016";169;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2017";167;
"Konsummilch";"SELBSTVERSORGUNGSGRAD in %";"2018";168;
"Obers und Rahm";"ERZEUGUNG";"2019";75899;
"Obers und Rahm";"ERZEUGUNG";"2020";73904;
"Obers und Rahm";"ERZEUGUNG";"2021";73551;
"Obers und Rahm";"ERZEUGUNG";"2022";75794;
"Obers und Rahm";"ERZEUGUNG";"2023";78226;
"Obers und Rahm";"ERZEUGUNG";"1995";52666;
"Obers und Rahm";"ERZEUGUNG";"1996";53045;
"Obers und Rahm";"ERZEUGUNG";"1997";55696;
"Obers und Rahm";"ERZEUGUNG";"1998";56944;
"Obers und Rahm";"ERZEUGUNG";"1999";57561;
"Obers und Rahm";"ERZEUGUNG";"2000";58533;
"Obers und Rahm";"ERZEUGUNG";"2001";58030;
"Obers und Rahm";"ERZEUGUNG";"2002";59569;
"Obers und Rahm";"ERZEUGUNG";"2003";60066;
"Obers und Rahm";"ERZEUGUNG";"2004";61361;
"Obers und Rahm";"ERZEUGUNG";"2005";61170;
"Obers und Rahm";"ERZEUGUNG";"2006";66168;
"Obers und Rahm";"ERZEUGUNG";"2007";65254;
"Obers und Rahm";"ERZEUGUNG";"2008";64695;
"Obers und Rahm";"ERZEUGUNG";"2009";63529;
"Obers und Rahm";"ERZEUGUNG";"2010";63927;
"Obers und Rahm";"ERZEUGUNG";"2011";65193;
"Obers und Rahm";"ERZEUGUNG";"2012";64739;
"Obers und Rahm";"ERZEUGUNG";"2013";73258;
"Obers und Rahm";"ERZEUGUNG";"2014";72862;
"Obers und Rahm";"ERZEUGUNG";"2015";76003;
"Obers und Rahm";"ERZEUGUNG";"2016";78224;
"Obers und Rahm";"ERZEUGUNG";"2017";76760;
"Obers und Rahm";"ERZEUGUNG";"2018";76905;
"Obers und Rahm";"Anfangsbestand";"2019";-;
"Obers und Rahm";"Anfangsbestand";"2020";-;
"Obers und Rahm";"Anfangsbestand";"2021";-;
"Obers und Rahm";"Anfangsbestand";"2022";-;
"Obers und Rahm";"Anfangsbestand";"2023";-;
"Obers und Rahm";"Anfangsbestand";"1995";-;
"Obers und Rahm";"Anfangsbestand";"1996";-;
"Obers und Rahm";"Anfangsbestand";"1997";-;
"Obers und Rahm";"Anfangsbestand";"1998";-;
"Obers und Rahm";"Anfangsbestand";"1999";-;
"Obers und Rahm";"Anfangsbestand";"2000";-;
"Obers und Rahm";"Anfangsbestand";"2001";-;
"Obers und Rahm";"Anfangsbestand";"2002";-;
"Obers und Rahm";"Anfangsbestand";"2003";-;
"Obers und Rahm";"Anfangsbestand";"2004";-;
"Obers und Rahm";"Anfangsbestand";"2005";-;
"Obers und Rahm";"Anfangsbestand";"2006";-;
"Obers und Rahm";"Anfangsbestand";"2007";-;
"Obers und Rahm";"Anfangsbestand";"2008";-;
"Obers und Rahm";"Anfangsbestand";"2009";-;
"Obers und Rahm";"Anfangsbestand";"2010";-;
"Obers und Rahm";"Anfangsbestand";"2011";-;
"Obers und Rahm";"Anfangsbestand";"2012";-;
"Obers und Rahm";"Anfangsbestand";"2013";-;
"Obers und Rahm";"Anfangsbestand";"2014";-;
"Obers und Rahm";"Anfangsbestand";"2015";-;
"Obers und Rahm";"Anfangsbestand";"2016";-;
"Obers und Rahm";"Anfangsbestand";"2017";-;
"Obers und Rahm";"Anfangsbestand";"2018";-;
"Obers und Rahm";"Endbestand";"2019";-;
"Obers und Rahm";"Endbestand";"2020";-;
"Obers und Rahm";"Endbestand";"2021";-;
"Obers und Rahm";"Endbestand";"2022";-;
"Obers und Rahm";"Endbestand";"2023";-;
"Obers und Rahm";"Endbestand";"1995";-;
"Obers und Rahm";"Endbestand";"1996";-;
"Obers und Rahm";"Endbestand";"1997";-;
"Obers und Rahm";"Endbestand";"1998";-;
"Obers und Rahm";"Endbestand";"1999";-;
"Obers und Rahm";"Endbestand";"2000";-;
"Obers und Rahm";"Endbestand";"2001";-;
"Obers und Rahm";"Endbestand";"2002";-;
"Obers und Rahm";"Endbestand";"2003";-;
"Obers und Rahm";"Endbestand";"2004";-;
"Obers und Rahm";"Endbestand";"2005";-;
"Obers und Rahm";"Endbestand";"2006";-;
"Obers und Rahm";"Endbestand";"2007";-;
"Obers und Rahm";"Endbestand";"2008";-;
"Obers und Rahm";"Endbestand";"2009";-;
"Obers und Rahm";"Endbestand";"2010";-;
"Obers und Rahm";"Endbestand";"2011";-;
"Obers und Rahm";"Endbestand";"2012";-;
"Obers und Rahm";"Endbestand";"2013";-;
"Obers und Rahm";"Endbestand";"2014";-;
"Obers und Rahm";"Endbestand";"2015";-;
"Obers und Rahm";"Endbestand";"2016";-;
"Obers und Rahm";"Endbestand";"2017";-;
"Obers und Rahm";"Endbestand";"2018";-;
"Obers und Rahm";"Einfuhr";"2019";3001;
"Obers und Rahm";"Einfuhr";"2020";2747;
"Obers und Rahm";"Einfuhr";"2021";3266;
"Obers und Rahm";"Einfuhr";"2022";3440;
"Obers und Rahm";"Einfuhr";"2023";4896;
"Obers und Rahm";"Einfuhr";"1995";1355;
"Obers und Rahm";"Einfuhr";"1996";1364;
"Obers und Rahm";"Einfuhr";"1997";1234;
"Obers und Rahm";"Einfuhr";"1998";1317;
"Obers und Rahm";"Einfuhr";"1999";1502;
